1.088874438387024,0.09310693938066478,-0.006114140400715974,-0.08374586937470926,-0.01980267028703321,0.001067816682543957,-0.06266293317737651,0.0319195070475775,0.05465446432389571,-0.1420496725291196,-0.07449118966176543,0.03119324338178396,-0.005964377989834777,-0.04632400622134853,0.02517633872247638,-0.1297039047624891,0.06750900459115085,-0.03370183592462692,0.0329748634864369,0.03440810766767694,-0.06392317650070753,-0.1296169980683911,-0.1468703326346723,-0.1841664175039112,-0.1508307073037242,-0.07426825440310279,-0.1732384836886534,-0.1450528898875994,-0.1111376847116086,-0.1627550183220196,0.01610157468849072,-0.1336308488203444,-0.1110304469457552,-0.1613493443185417,-0.005064309389575548,-0.02754544187045904,-0.1339709239710657,-0.004683073962539133,-0.1865651001850483,-0.06036257687694484,-0.2005856317518711,-0.008679314973614833,-0.06939546544873119,-0.09164753904716934,-0.1827905288869284,-0.2311381590062314,-0.1160538625824348,-0.1444745796168002,-0.1774356558566433,-0.1010740582191497,-0.07604073666747968,-0.1612942297902006,-0.2386144527319918,-0.129305071428607,-0.1110418348570037,-0.2050368149889799,-0.1323413044804557,-0.1636533957638867,-0.2297728282229792,-0.02913927186988688,-0.0227154125393237,-0.2359334522358951,-0.2521027907795147,-0.01699822264904062,-0.2345660740113408,-0.144711937418724,-0.194109685690403,-0.2430957578934833,-0.2289776413267277,-0.143047165849083,-0.2407551338955107,-0.2466719464981906,-0.2049144185276333,-0.08249978248739957,-0.1134898273244361,-0.2235025737253783,-0.1624364023059675,-0.2142333880679687,-0.04635489113953045,-0.1608267844288374,-0.08689217453232123,-0.03175505628219346,-0.2406952693153901,-0.1357804099743948,-0.2596024078703468,-0.2196167984496623,-0.1164426480137345,-0.1174728773041912,-0.09078507526465122,-0.1954769140013456,-0.04000412517599598,-0.2589110481501626,-0.1032027032645731,-0.2459553531560992,-0.1314537922724881,-0.2468606006270776,-0.2741600990103703,-0.125158325125006,-0.1906727673024713,-0.05797141513440162,-0.2177348767505611,-0.2109502539066894,-0.2710286718566015,-0.2144119777986041,-0.227520023057819,-0.06639165649494243,-0.2800993748894784,-0.1527125042282627,-0.09778916207541957,-0.1547328782366049,-0.2739202035069896,-0.2691422338314561,-0.1929243048773089,-0.1272141757838818,-0.2606594806592982,-0.187936722325943,-0.2077257410235029,-0.09963344506753319,-0.142885789146804,-0.2051510975484339,-0.2761877645003617,-0.2088530563470122,-0.2589791046953216,-0.1267371196605318,-0.09428250440503373,-0.1798196927692136,-0.2391712604344721,-0.2076719225845901,-0.236857929999829,-0.2238508908336934,-0.2238001246935364,-0.06466692571649577,-0.08612774401301045,-0.06803230821030423,-0.1754051919027351,-0.1511680413379081,-0.2576716613040727,-0.2417861119890635,-0.2326533318701386,-0.08153553453165545,-0.1456822908509303,-0.2533553374615525,-0.1937749603778937,-0.1675369698215063,-0.1184124356837888,-0.1759448159748029,-0.07726522338016598,-0.1134135572555077,-0.2336579114111426,-0.05150146866288451,-0.1684553347273396,-0.2569260933762317,-0.1229126723394903,-0.1323098890902349,-0.1898233242026046,-0.07755587755782026,-0.2688179222745821,-0.1994295328688305,-0.1645948296163425,-0.1132933850201914,-0.08095702076932251,-0.1530180945445305,-0.1619261519221314,-0.1514094428583001,-0.1881917152997492,-0.2172278228108652,-0.1088846591911178,-0.0838747584609842,-0.2067190401863968,-0.1074925651853514,-0.3054830702734315,-0.1874953789007655,-0.1259856778502365,-0.295070145111705,-0.1168227984562872,-0.1512462308185483,-0.2904053616560452,-0.1383684014978321,-0.2123244553193828,-0.1189107653224959,-0.1999218978656695,-0.2414469352917362,-0.258643796219189,-0.2263371216063834,-0.2025015387795567,-0.329072337126419,-0.3209801337292527,-0.2721527685003197,-0.1732294744515871,-0.1509696915818398,-0.3052496244662858,-0.2913321228743953,-0.2885407742682699,-0.2732677584883396,-0.276100536242157,-0.1332624110910434,-0.2464745268183347,-0.3319700592282777,-0.095539315633419,-0.1152906067761409,-0.1187935166639419,-0.1190090876989679,-0.3041539170516313,-0.1269347985420292,-0.1223760231623714,-0.1646900357343749,-0.2533599766871119,-0.1219104842576101,-0.1783544490018806,-0.07875965270461703,-0.1094562369015455,-0.2386128241201889,-0.155672902911578,-0.2274381271677429,-0.2341121894208676,-0.2517687809479097,-0.05900922072468467,-0.1742264349313792,-0.2833877797112759,-0.08977551658831816,-0.1403586865233212,-0.1508558553066592,-0.238733245530039,-0.0881482569152964,-0.1136925375681409,-0.05829899917031151,-0.1188570306365429,-0.1245092836833412,-0.2028558011954078,-0.06404613840738697,-0.1565078219608022,-0.1064370248727552,-0.1299616773880534,-0.2012069899926434,-0.05735974568182776,0.020713312027191,-0.2055437893506912,-0.008079432647346391,-0.06887135643263835,-0.1658910657283427,-0.1813663736994778,-0.1875507095343241,-0.2079423925189435,-0.1344042418184144,0.006992516065520984,0.002363794534211588,0.002988629876694571,-0.008896894685591059,0.0131324374972319,-0.1790435387282576,-0.06367336766360657,-0.1574127507813073,-0.1605026709119232,-0.07227992524594462,-0.1438042918172394,0.01010041863079391,0.008272879376195117,-0.03879513586359097,-0.1535992038628807,-0.09150752235878068,0.004753984873773073,-0.1378859482730131,-0.09228423318438803,-0.01035410411683756,-0.1001901727955239,-0.123432051290234,0.02357244690744417,-0.1855532113092835,-0.1993072089647005,-0.1514365832073317,0.002568171097276391,-0.08399163817532054,-0.09002144063411539,-0.2246588064023919,-0.2118754955938554,-0.0410049703565147,-0.04504872285381434,-0.0354860861533721,-0.156310874216637,-0.1643711451349036,-0.2439231118984491,-0.03703257857632192,-0.1946473866702071,-0.1926489487772009,-0.08316397719338388,-0.1261111909675704,-0.2434473626795891,-0.04001071758967276,-0.1223212742391831,-0.2168346772412351,-0.1370920991172031,-0.1816179633554357,-0.2488928054088656,-0.0625340536219446,-0.134877470348907,-0.1663857256563833,-0.2005765755268802,-0.07970219687458714,-0.2919043461366842,-0.2468469383662812,-0.1617391696865456,-0.1073219314262115,-0.2959041706358272,-0.1104815950603133,-0.1595573157801634,-0.2651858435042784,-0.171412490021054,-0.09043835119341533,-0.1519193964196102,-0.2421967540236674,-0.3041232453314046,-0.2362609739762939,-0.1524259043041525,-0.2845987769596624,-0.1724192380571984,-0.2310134784316843,-0.06773824275104448,-0.1341033952960323,-0.1201331019714181,-0.2113468136493696,-0.1548563923095285,-0.2898202190499078,-0.0568829903731911,-0.2092972129985278,-0.2351372290449574,-0.1733090981150794,-0.2364669152728419,-0.2764783465905182,-0.05132843116147719,-0.1741124087007264,-0.08923649470529277,-0.2536798040951244,-0.2057312112233952,-0.03532305512148213,-0.1753278442380198,-0.2113953368173762,-0.1592541532202164,-0.2610243567902477,-0.2410380089256718,-0.05061534564616671,-0.2441200550890285,-0.05816510410542684,-0.1029235725030759,-0.2313835336859449,-0.06844488993905155,-0.1303179246803396,-0.07130207541371655,-0.2176151788898712,-0.120131054188431,-0.1378268343155657,-0.2083633603666895,-0.08596766606903902,-0.1162226693676302,-0.1636495364704726,-0.1652855555728977,-0.2069627387627112,-0.1779140959341279,-0.1118136972475974,-0.108819565991017,-0.2076832090171762,-0.07007149332797385,-0.2243785096867965,-0.1805201614171482,-0.2343819370023718,0.003450376524952668,-0.2303811666924551,-0.01227176994650907,-0.10554030381391,-0.06502107354430736,-0.1238524772632289,-0.08754972652377471,-0.07700695558119849,0.005189016416499366,-0.06113903906379606,-0.07871533415299745,-0.1453949589194551,-0.07637619058241489,-0.2240154618593477,-0.1176779089779777,-0.1080067467489991,-0.1287694402479349,-0.03301704890507386,-0.103094805577509,-0.07520979583624883,-0.0629541017266689,-0.1539994377670857,-0.1043623214082054,-0.1150347483434972,-0.0312203824192159,-0.009636611550435116,0.008481095705515992,-0.1381668118583036,-0.126002825225287,-0.09705980292888065,-0.1862917435144532,0.005407147018880292,-0.1370472586696116,-0.1203592359432381,-0.1617586742602433,-0.1118987870141306,-0.1403806853301624,-0.1060475297517238,-0.01284290128899621,-0.05702666535413982,-0.01581906893637637,-0.005302390222762078,-0.07406819834770055,-0.1697650795964532,-0.03479775382237001,-0.0006442587061790109,-0.1073895290640459,-0.0517131658576941,-0.1476491496045706,-0.1684925630132202,-0.04357756299604004,0.004187370340434771,-0.1653767633121561,0.01653920143706959,-0.005637594145552293,-0.1917181561360156,-0.02895297683995817,-0.09180817121576387,-0.0187233768677504,-0.152280838894292,0.01512767082373238,-0.05448847607234132,-0.04867678996831255,-0.1969537118269348,-0.137159497036361,-0.1544264937445381,-0.09520625715551778,0.01366622018793225,-0.1081772713719282,-0.1289389361487786,-0.173644833644898,-0.07665839597853839,-0.007771485530898118,0.0009708501338103538,-0.1703490731615402,-0.1259906317856251,-0.1470320332239312,-0.04878840104666676,-0.1697635740762427,-0.03137170751180993,-0.04797991955142053,-0.164289939346784,-0.1873205385737381,-0.08456417409952388,-0.1838173488175796,-0.1397064323793347,-0.08935960500174235,-0.1725048032593371,-0.10778239703678,-0.1517533281352606,-0.1860755184952428,-0.01062013780094098,-0.1059602431812705,0.007380954605717058,-0.1592764942011866,-0.05073695119763948,-0.1280480479284132,-0.09618340175342413,-0.04013451143145335,-0.1524049589504643,-0.1275404769421075,-0.06658751058494763,-0.2021287507303814,-0.07791960683681527,-0.06289588613915391,-0.1742582292712213,-0.2040480711005331,-0.1069494884416495,-0.2272065641904336,-0.07322636577407082,-0.151901858068778,-0.08120742683834493,-0.1553338313191635,-0.2046278625097593,-0.05952065248322722,-0.2327731779041234,-0.1227864648136442,-0.2121600029723255,-0.05893478103076646,-0.06238393030206687,-0.042935407585106,-0.207166050025345,-0.05505595499350457,-0.0417560595814214,-0.04933768165515144,-0.0361426935920286,-0.1588334055902997,-0.2106840872889494,-0.1369184763672667,-0.2628095797573614,-0.1781317101614978,-0.07354748336116256,-0.1749780231167796,-0.18800681041702,-0.1513851080238082,-0.0946846286540612,-0.08740452790818333,-0.2806717629111868,-0.09188716703877413,-0.05738099007889162,-0.1610444312216782,-0.2740862106691255,-0.1650966839525365,-0.1807526522045049,-0.1474275240239739,-0.2194170860951357,-0.2630230577573089,-0.2111536000649833,-0.1960740707761471,-0.1733374311290919,-0.08361078778584709,-0.1228128431181291,-0.2179206084138401,-0.1940457807023438,-0.1107267442890121,-0.1915549743194512,-0.1240102113249462,-0.2713034211520402,-0.1271297896935434,-0.1046308376623961,-0.07360913043840482,-0.2009402464943572,-0.1852097333839235,-0.1504346221229481,-0.2157211083805834,-0.0734717235724071,-0.1943060574749471,-0.1041739646995207,-0.04450995172680742,-0.1383249050782943,-0.2367902956476214,-0.174451493907289,-0.2000878718776919,-0.2179780109927437,-0.1064007441153703,-0.04672812311550518,-0.08088471981791635,-0.08469327450389302,-0.1535784089794101,-0.2512428512047366,-0.2241388114300273,-0.05357406926777283,-0.2277261910483791,-0.1410827152471811,-0.08995316778108829,-0.2286851937392479,-0.05746879707304677,-0.0271523470296446,-0.08668876468932445,-0.2554291253192219,-0.203107855676195,-0.2482787864960641,-0.01770901539284503,-0.2231093060366809,-0.1034106480102419,-0.1230427492773398,-0.1315764032148021,-0.1448827131664993,-0.1868864128714808,-0.1114718464006385,-0.104291684399917,-0.110405568024998,-0.2251902833756431,-0.145205967749864,-0.2004368100844912,-0.2187723870694449,-0.05436338562814365,-0.2069144792813588,-0.1159932024932868,-0.2092575632673314,-0.08697541447984815,-0.1945096353468089,-0.05202819065875712,-0.1968428223221485,-0.0635280427270086,-0.2218330487828617,-0.1976727413452737,-0.2141521779756529,-0.0586820339103797,-0.1205998507672346,-0.06757482093697498,-0.07046141421332321,-0.1963185446585292,-0.1893697028224013,-0.2197026033160117,-0.2067110662391795,-0.1275110153334145,-0.196255819486613,-0.01130334649810998,-0.1620540809569163,-0.1302749948676279,-0.1776270113487587,-0.1522036869355314,-0.08234286693598521,-0.1416610457518676,-0.04157389339010387,-0.1840147929848232,-0.03817858057734145,-0.1296319670841174,-0.1786930855879475,-0.02674520733482974,-0.2061440590510213,-0.1835901627943115,-0.02586547494152554,-0.1810981853099453,-0.186116859788639,-0.1789585390800813,-0.1490555486880573,-0.04563610749684224,-0.08051798598537771,-0.07396502060876467,-0.06341282734535021,-0.03430196258591818,-0.01110807010497198,-0.1317225278983067,-0.1454040585186948,-0.1287434178107768,-0.1889040296344106,-0.1378217295386426,-0.1683584294094014,-0.09828725192388296,-0.2388293228048316,-0.09482276140617885,-0.07196031325533833,-0.06900960123446108,-0.2154453557910647,-0.1002362836149835,-0.2194636343266287,-0.09515251300849728,-0.1796647154272005,-0.1671841248324586,-0.1344093488991606,-0.09740733529860901,-0.2465571389297948,-0.1349232864233917,-0.03047129383811184,-0.1186496219602276,-0.1784436131398504,-0.09601291970308758,-0.07101605932059502,-0.2615763833208115,-0.184954555422538,-0.261245275710851,-0.03846613442451342,-0.2060487454458469,-0.1159403454084838,-0.2005965666177601,-0.1220638460578921,-0.220443693608548,-0.1812840595157613,-0.2314457276217282,-0.1302209729016798,-0.1337828136963045,-0.05974926488507441,-0.178873288004895,-0.2195934705640987,-0.1297992800029103,-0.2140514653841397,-0.1086389516919055,-0.2107800614547879,-0.1231943061692939,-0.1083041217933017,-0.2771945853756527,-0.2792219177393018,-0.2703252520567489,-0.1232343565157199,-0.05377984593405578,-0.2222663387320908,-0.05968287539763317,-0.189052030041016,-0.07367441100990325,-0.2482502128002471,-0.0671436661407367,-0.1209004879223761,-0.1336655469716762,-0.2694367766947941,-0.264492505963997,-0.115160255044299,-0.1714620862909509,-0.08360088022839909,-0.2467483994938494,-0.08456933355818486,-0.2030522658477374,-0.1851018353577,-0.04333809946453052,-0.2683980084643419,-0.1402395263584025,-0.2478349971829943,-0.2354504302734582,-0.177469622650416,-0.2190683182589374,-0.1518077574740205,-0.1758714681557399,-0.2021167759187258,-0.1160890914106074,-0.1797987998501228,-0.1790504292610666,-0.1579940617193774,-0.2448183255775299,-0.1302659978160962,-0.08430810210864145,-0.1970963375493411,-0.2573066122726475,-0.1218913369730975,-0.1301884839358529,-0.1773200306614467,-0.159090766611148,-0.1497835566410779,-0.111861780457397,-0.118035969347188,-0.1712605961762962,-0.2344504040512028,-0.1215601025684542,-0.0974597942969927,-0.1518569481300443,-0.1949985244534226,-0.04945469216960299,-0.2677369059862465,-0.1619397408364507,-0.0728992639800673,-0.1898319022890613,-0.0504167000833613,-0.08609003286501592,-0.2202418351002012,-0.07284624636044766,-0.2362371532202787,-0.2060494036676089,-0.08444064171971899,-0.2085526926243965,-0.119026529582153,-0.04373029169814641,-0.1291321650512895,-0.2454040808604912,-0.1508733127824999,-0.2411267530957076,-0.2280670100483567,-0.08760907038565154,-0.2118029487218459,-0.2609968524572105,-0.09920516119893652,-0.04427318333501663,-0.07146372797300311,-0.0559109428419311,-0.09498050293458553,-0.1725548228276543,-0.2164389793984372,-0.05017808660489966,-0.1798485527393822,-0.1648138223688193,-0.1454040433633098,-0.07702652092207668,-0.07932533964065698,-0.1417870263234265,-0.2611502135010899,-0.1622152355845332,-0.1138840718466913,-0.08925161668502982,-0.1892190953798555,-0.237966269219485,-0.1517916626792085,-0.1481323850809585,-0.2612600416990932,-0.1103926739280332,-0.2503028327476064,-0.1672498221577516,-0.1894111589802017,-0.2520692209971941,-0.1500430025452255,-0.2133893107981074,-0.2240041474604592,-0.02212920567777514,-0.128148041720722,-0.09084614743174876,-0.1301565271876083,-0.06898184920093071,-0.1805851126652037,-0.07306846507143833,-0.2140628712718307,-0.1060595213099653,-0.1585544756885696,-0.1857690529281434,-0.02695324837362809,-0.1978183340783488,-0.1408208359019819,-0.03595737392825449,-0.2070889606061641,-0.2298942130976134,-0.2098812273286533,0.003088116821214024,-0.00189261142136378,-0.1851425576736389,-0.1331123277908565,-0.1542998436766396,-0.0007894392966308504,-0.01245692015277911,-0.04393699513059281,0.008043041945054088,-0.1966819494893149,-0.00953963892425894,-0.2110722989553703,-0.03551312802799215,-0.1337285833506861,-0.2012436800387817,-0.04893490290106189,-0.2057144372123966,-0.1373026032138297,-0.1605412876603831,-0.07341635435068496,-0.04898642407611688,-0.1172405466761799,-0.02773718657773002,-0.1398288724151441,-0.06107605570232057,-0.09461842129175359,-0.04135259102705124,-0.04652993934010176,-0.1621820581243817,-0.147691465718459,-0.07821804250999097,-0.03898071273237762,-0.08419354302997435,-0.01692501004905838,-0.1841700862352738,-0.1266908208993166,-0.05021498367206684,-0.01564135279842866,-0.03149467624423483,-0.0526470765676178,-0.08231048089893452,-0.01147043002046995,-0.2190908533473007,-0.03356456683436613,-0.03990633606988224,-0.1200373197005203,-0.06555863308568834,-0.1958747332485081,-0.1813182155184418,-0.05066450007432135,-0.1842556646136498,-0.2872998780838678,-0.1306633438083263,-0.2783273846812817,-0.1131822788592558,-0.1030835973303616,-0.1287289211779396,-0.2217037140311808,-0.09185080319580545,-0.2467921667508497,-0.2794655274059459,-0.3181618263460743,-0.1267287178298582,-0.303817367908079,-0.1558975862654428,-0.303197107915516,-0.2533258748071305,-0.3011022853106856,-0.2310543545224831,-0.2413271258366013,-0.2635753128274522,-0.277093170977294,-0.2261458632228751,-0.3272250807594234,-0.2100724272036048,-0.3317603706454573,-0.2330758702936971,-0.2066710177548112,-0.1680245720364458,-0.2685972674148709,-0.3430291496425128,-0.239432767826417,-0.3207283922101109,-0.1499490090714195,-0.2787983744309516,-0.2594218401124272,-0.1309119096597438,-0.2225051542893952,-0.2780151166327633,-0.2451953168400295,-0.2743708863597735,-0.1389933685183021,-0.1728080052708695,-0.1935790933331811,-0.1966803575892955,-0.1320754427265401,-0.1466367298922268,-0.1931078147675218,-0.2390160780076481,-0.2182752094707185,-0.1851331064321866,-0.2813841211457336,-0.07261688351234302,-0.1303486061191435,-0.166342396475772,-0.1776568983446377,-0.2449849246077585,-0.1746045724415541,-0.2638604219163976,-0.1644050234722602,-0.1384807599411295,-0.1326794634902981,-0.0993317101774467,-0.09370147843538666,-0.06031178919333151,-0.03274477810056035,-0.01425977371894277,-0.1050406560453045,-0.1249910450193336,-0.1179275299642218,-0.04429313482921571,-0.196175793481375,-0.1441345214668372,-0.2055334223916342,-0.2227069452767889,-0.184769797465374,-0.1605320967360432,0.01835393142662784,-0.06904043495752191,-0.0775963052108905,-0.05843506887362479,-0.169557448958405,-0.09806588800307574,-0.1770899665773446,-0.1462871367358363,0.02691212581985286,-0.03009252432079688,0.004809830160831251,-0.08316508680250065,-0.1099883524592674,-0.1381854863909731,-0.05088508638413038,0.001623888338362137,-0.1084326427027092,-0.02604399438480054,-0.07747390636160405,-0.04924354023268922,0.03143836490675569,-0.01295765197046608,-0.1404730981595299,-0.009727358402854051,0.06073351140033791,0.1088188236240179,0.0949557851580696,-0.02764425634136177,-0.09709971588123435,-0.05869397806379854,-0.006774293742671972,0.005823612070717524,0.05472836647687434,0.05362076401621517,-0.02339481943826326,0.09338955866109028,0.08371875557002442,0.1040247129436498,-0.09475656945388597,0.1120042921490495,0.04689672265165532,0.09371039739304793,-0.03182011930187408,0.07439479705207147,-0.03202690165240575,-0.07381951787646811,-0.1254158090912842,-0.1282780111535175,0.01799785792726546,0.005667064103887234,-0.1087086371439223,-0.1207204405581666,-0.1011141939050393,-0.04995722013778443,0.012925953411792,-0.08496319749627856,-0.1146744747282061,-0.2445917857301592,-0.2468054285433382,-0.0670790276614547,-0.2171360023306582,-0.2122554915005442,-0.2227710244811519,-0.1055307663560342,-0.3186241795636358,-0.2565660242765931,-0.3104785452779394,-0.2518717580769176,-0.3100689529012871,-0.3976681921496987,-0.2685475494327822,-0.3656329848163384,-0.4885137429910506,-0.347892931871234,-0.3746560867211614,-0.4411637066477598,-0.4696225683923979,-0.5279159961678019,-0.4994966679324691,-0.4599673176011191,-0.5954861156335398,-0.6577090615139497
